"Ponte San Rocco and Waterfalls, Tivoli",ca. 1810�20,https://images.metmuseum.org/CRDImages/ep/web-large/DP-23367-001.jpg,Fran�ois Marius Granet
Scene in the Jewish Quarter of Constantine,1851,https://images.metmuseum.org/CRDImages/ep/web-large/DT1038.jpg,Th�odore Chass�riau
Sunset after a Storm on the Coast of Sicily,1853,https://images.metmuseum.org/CRDImages/ep/web-large/DT12075.jpg,Andreas Achenbach
The Last Communion of Saint Mary of Egypt,1680,https://images.metmuseum.org/CRDImages/ep/web-large/DP-24112-001.jpg,Marcantonio Franceschini
Christ Presented to the People (Ecce Homo),ca. 1540�49,https://images.metmuseum.org/CRDImages/ep/web-large/DT4034.jpg,Sodoma (Giovanni Antonio Bazzi)
Ship by Moonlight,,https://images.metmuseum.org/CRDImages/ep/web-large/DP-23290-001.jpg,Ivan Konstantinovich Aivazovsky
Cypresses,1889,https://images.metmuseum.org/CRDImages/ep/web-large/DP130999.jpg,Vincent van Gogh
A Roman Landscape with Figures,probably 1630s,https://images.metmuseum.org/CRDImages/ep/web-large/DP293064.jpg,Goffredo Wals
"La Berceuse (Woman Rocking a Cradle; Augustine-Alix Pellicot Roulin, 1851�1930)",1889,https://images.metmuseum.org/CRDImages/ep/web-large/DP-19279-001.jpg,Vincent van Gogh
Pansies,1903,https://images.metmuseum.org/CRDImages/ep/web-large/DP-17401-001.jpg,Henri Fantin-Latour
The Denial of Saint Peter,1610,https://images.metmuseum.org/CRDImages/ep/web-large/DP-12413-001.jpg,Caravaggio (Michelangelo Merisi)
"On the Beach, Dieppe",1864,https://images.metmuseum.org/CRDImages/ep/web-large/DT11491.jpg,Eug�ne Boudin
Princess Pauline Metternich (1836�1921) on the Beach,ca. 1865�67,https://images.metmuseum.org/CRDImages/ep/web-large/DT4425.jpg,Eug�ne Boudin
Dish of Apples,ca. 1876�77,https://images.metmuseum.org/CRDImages/ep/web-large/DT1939.jpg,Paul C�zanne
Seated Peasant,ca. 1892�96,https://images.metmuseum.org/CRDImages/ep/web-large/DT1944.jpg,Paul C�zanne
The Curious Little Girl,1860�64,https://images.metmuseum.org/CRDImages/ep/web-large/DT2016.jpg,Camille Corot
At the Milliner's,1881,https://images.metmuseum.org/CRDImages/ep/web-large/DT1915.jpg,Edgar Degas
Race Horses,ca. 1885�88,https://images.metmuseum.org/CRDImages/ep/web-large/DP131000.jpg,Edgar Degas
Roses in a Bowl,1883,https://images.metmuseum.org/CRDImages/ep/web-large/DT10260.jpg,Henri Fantin-Latour
Roses and Lilies,1888,https://images.metmuseum.org/CRDImages/ep/web-large/DT9200.jpg,Henri Fantin-Latour
Asters and Fruit on a Table,1868,https://images.metmuseum.org/CRDImages/ep/web-large/DT9199.jpg,Henri Fantin-Latour
Olive Trees,1889,https://images.metmuseum.org/CRDImages/ep/web-large/DT1946.jpg,Vincent van Gogh
Still Life with Teapot and Fruit,1896,https://images.metmuseum.org/CRDImages/ep/web-large/DT1027.jpg,Paul Gauguin
Three Tahitian Women,1896,https://images.metmuseum.org/CRDImages/ep/web-large/DT1954.jpg,Paul Gauguin
Two Women,1901 or 1902,https://images.metmuseum.org/CRDImages/ep/web-large/DT1953.jpg,Paul Gauguin
"Madame Manet (Suzanne Leenhoff, 1829�1906) at Bellevue",1880,https://images.metmuseum.org/CRDImages/ep/web-large/DT4224.jpg,Edouard Manet
"The Pink Dress (Albertie-Marguerite Carr�, later Madame Ferdinand-Henri Himmes, 1854�1935)",ca. 1870,https://images.metmuseum.org/CRDImages/ep/web-large/DT1927.jpg,Berthe Morisot
Nini in the Garden (Nini Lopez),1876,https://images.metmuseum.org/CRDImages/ep/web-large/DT1874.jpg,Auguste Renoir
"Eug�ne Murer (Hyacinthe-Eug�ne Meunier, 1841�1906)",1877,https://images.metmuseum.org/CRDImages/ep/web-large/DT1882.jpg,Auguste Renoir
Bouquet of Chrysanthemums,1881,https://images.metmuseum.org/CRDImages/ep/web-large/DT1877.jpg,Auguste Renoir
Reclining Nude,1883,https://images.metmuseum.org/CRDImages/ep/web-large/DP-14976-001.jpg,Auguste Renoir
"The Daughters of Catulle Mend�s, Huguette (1871�1964), Claudine (1876�1937), and Helyonne (1879�1955)",1888,https://images.metmuseum.org/CRDImages/ep/web-large/DT1879.jpg,Auguste Renoir
"Gray Weather, Grande Jatte",ca. 1886�88,https://images.metmuseum.org/CRDImages/ep/web-large/DT1945.jpg,Georges Seurat
The Streetwalker,ca. 1890�91,https://images.metmuseum.org/CRDImages/ep/web-large/DT10262.jpg,Henri de Toulouse-Lautrec
Henri-Gabriel Ibels (1867�1936),1892�93,https://images.metmuseum.org/CRDImages/ep/web-large/EP5.jpg,Henri de Toulouse-Lautrec
Woman before a Mirror,1897,https://images.metmuseum.org/CRDImages/ep/web-large/DT1923.jpg,Henri de Toulouse-Lautrec
Saint Julian,1340s,https://images.metmuseum.org/CRDImages/ep/web-large/DT4166.jpg,Taddeo Gaddi
The Mystic Marriage of Saint Catherine of Siena,,https://images.metmuseum.org/CRDImages/ep/web-large/DP-16826-001.jpg,Giovanni di Paolo (Giovanni di Paolo di Grazia)
Saint Catherine of Siena Exchanging Her Heart with Christ,,https://images.metmuseum.org/CRDImages/ep/web-large/DP-16827-001.jpg,Giovanni di Paolo (Giovanni di Paolo di Grazia)
The Antechamber of the Sala del Maggior Consiglio,ca. 1765�68,https://images.metmuseum.org/CRDImages/ep/web-large/DT4167.jpg,Francesco Guardi
The Ridotto Pubblico at Palazzo Dandolo,ca. 1765�68,https://images.metmuseum.org/CRDImages/ep/web-large/DP162310.jpg,Francesco Guardi
The Holy Family with Saint John the Baptist,ca. 1627,https://images.metmuseum.org/CRDImages/ep/web-large/DP-20213-001.jpg,Nicolas Poussin
The Chariot of Aurora,1760s,https://images.metmuseum.org/CRDImages/ep/web-large/DT4170.jpg,Giovanni Battista Tiepolo
A Female Allegorical Figure,1740�50,https://images.metmuseum.org/CRDImages/ep/web-large/DT4171.jpg,Giovanni Battista Tiepolo
The Crucifixion,probably mid-1450s,https://images.metmuseum.org/CRDImages/ep/web-large/DP-25222-001.jpg,Paolo Uccello (Paolo di Dono)
The Man of Sorrows with Two Angels,ca. 1470,https://images.metmuseum.org/CRDImages/ep/web-large/DT5277.jpg,Francesco di Giorgio Martini
Valley of the River Loire,,https://images.metmuseum.org/CRDImages/ep/web-large/EP652.jpg,Jules Dupr�
Summer Flowers,1880,https://images.metmuseum.org/CRDImages/ep/web-large/DT4204.jpg,Henri Fantin-Latour
"Study for ""Portrait of an Indian""",ca. 1807,https://images.metmuseum.org/CRDImages/ep/web-large/DP135221.jpg,Anne Louis Girodet-Trioson
Jean-Louis-Andr�-Th�odore Gericault (1791�1824),probably 1822 or 1823,https://images.metmuseum.org/CRDImages/ep/web-large/DT4276.jpg,Horace Vernet
Tea,1872,https://images.metmuseum.org/CRDImages/ep/web-large/DP-24385-001.jpg,James Tissot
"The Public Viewing David�s ""Coronation"" at the Louvre",1810,https://images.metmuseum.org/CRDImages/ep/web-large/DP270310.jpg,Louis L�opold Boilly
"The Grand Canal, Venice, Looking South toward the Rialto Bridge",1730s,https://images.metmuseum.org/CRDImages/ep/web-large/Wrightsman16.jpg,Canaletto (Giovanni Antonio Canal)
"Campo Santa Maria Zobenigo, Venice",1730s,https://images.metmuseum.org/CRDImages/ep/web-large/DT274230.jpg,Canaletto (Giovanni Antonio Canal)
"The Grand Canal, Venice, Looking Southeast, with the Campo della Carit� to the Right",1730s,https://images.metmuseum.org/CRDImages/ep/web-large/Wrightsman18.jpg,Canaletto (Giovanni Antonio Canal)
"Campo Sant'Angelo, Venice",1730s,https://images.metmuseum.org/CRDImages/ep/web-large/DP-19650-001.jpg,Canaletto (Giovanni Antonio Canal)
"A Lock, a Column, and a Church beside a Lagoon",,https://images.metmuseum.org/CRDImages/ep/web-large/Wrightsman20.jpg,Canaletto (Giovanni Antonio Canal)
Warwick Castle,1748,https://images.metmuseum.org/CRDImages/ep/web-large/Wrightsman21.jpg,Canaletto (Giovanni Antonio Canal)
Desdemona (The Song of the Willow),1849,https://images.metmuseum.org/CRDImages/ep/web-large/DP-18259-001.jpg,Th�odore Chass�riau
Rebecca and the Wounded Ivanhoe,1823,https://images.metmuseum.org/CRDImages/ep/web-large/DP-19652-001.jpg,Eug�ne Delacroix
Queen Henrietta Maria,1636,https://images.metmuseum.org/CRDImages/ep/web-large/DP-18371-001.jpg,Anthony van Dyck
Horsewoman,1820 or later,https://images.metmuseum.org/CRDImages/ep/web-large/Wrightsman93.jpg,Th�odore Gericault
The Bouquet of Violets,ca. 1877�78,https://images.metmuseum.org/CRDImages/ep/web-large/Wrightsman118-CROP.jpg,Eva Gonzal�s
"The Villa Loredan, Paese",early 1780s,https://images.metmuseum.org/CRDImages/ep/web-large/Wrightsman24.jpg,Francesco Guardi
"The Island of San Michele, Venice",1770s,https://images.metmuseum.org/CRDImages/ep/web-large/Wrightsman23.jpg,Francesco Guardi
A Huntsman and a Peasant Woman by the Isar River with a View of Munich,1823,https://images.metmuseum.org/CRDImages/ep/web-large/SFvonKobellHuntsman.jpg,Wilhelm von Kobell
"Woman in Turkish Dress, Seated on a Sofa",ca. 1752,https://images.metmuseum.org/CRDImages/ep/web-large/Wrightsman60-CROPPED.jpg,Jean Etienne Liotard
A Man Leaning on a Parapet,ca. 1881,https://images.metmuseum.org/CRDImages/ep/web-large/DP-18528-001.jpg,Georges Seurat
The Garter,1724,https://images.metmuseum.org/CRDImages/ep/web-large/DT2675.jpg,Jean Fran�ois de Troy
The Declaration of Love,ca. 1724,https://images.metmuseum.org/CRDImages/ep/web-large/DP-19651-001.jpg,Jean Fran�ois de Troy
The Flight into Egypt,ca. 1767�70,https://images.metmuseum.org/CRDImages/ep/web-large/CT_41570.jpg,Giovanni Battista Tiepolo
The Meeting of Antony and Cleopatra,ca. 1745�47,https://images.metmuseum.org/CRDImages/ep/web-large/DT293615.jpg,Giovanni Battista Tiepolo
The Departure of the Gondola,mid-1760s,https://images.metmuseum.org/CRDImages/ep/web-large/DT209325.jpg,Giovanni Domenico Tiepolo
Julie Le Brun (1780�1819) Looking in a Mirror,1787,https://images.metmuseum.org/CRDImages/ep/web-large/DT2934.jpg,Elisabeth Louise Vig�e Le Brun
Saint Catherine of Alexandria in Prison,ca. 1580�85,https://images.metmuseum.org/CRDImages/ep/web-large/DP-18296-035.jpg,Paolo Veronese (Paolo Caliari)
The Fishermen (Fantastic Scene),ca. 1875,https://images.metmuseum.org/CRDImages/ep/web-large/DT2157.jpg,Paul C�zanne
Madonna and Child with the Infant Saint John the Baptist,early 1570s,https://images.metmuseum.org/CRDImages/ep/web-large/DP322017.jpg,Santi di Tito
"The ""Kearsarge"" at Boulogne",1864,https://images.metmuseum.org/CRDImages/ep/web-large/DT204991.jpg,Edouard Manet
Young Woman with Ibis,1857�58; reworked 1860�62,https://images.metmuseum.org/CRDImages/ep/web-large/DP212152.jpg,Edgar Degas
Springtime,1873,https://images.metmuseum.org/CRDImages/ep/web-large/DT215405.jpg,Pierre-Auguste Cot
An Eruption of Vesuvius,1824,https://images.metmuseum.org/CRDImages/ep/web-large/DP155336.jpg,Johan Christian Dahl
Salvator Mundi,ca. 1622�23,https://images.metmuseum.org/CRDImages/ep/web-large/DP148737.jpg,Domenico Fetti
The Burial of Christ,1595,https://images.metmuseum.org/CRDImages/ep/web-large/DP312834.jpg,Annibale Carracci
A Winter Landscape with Ice Skaters and an Imaginary Castle,ca. 1615�20,https://images.metmuseum.org/CRDImages/ep/web-large/DP120412.jpg,Christoffel van den Berghe
A Beach with Fishing Boats,probably 1653,https://images.metmuseum.org/CRDImages/ep/web-large/DP120413.jpg,Jan van Goyen
A View of The Hague from the Northwest,1647,https://images.metmuseum.org/CRDImages/ep/web-large/DP147601.jpg,Jan van Goyen
"Still Life with Oysters, a Silver Tazza, and Glassware",1635,https://images.metmuseum.org/CRDImages/ep/web-large/DP120415.jpg,Willem Claesz Heda
Portrait of a Man with a Shell,ca. 1625�26,https://images.metmuseum.org/CRDImages/ep/web-large/DP120416.jpg,Thomas de Keyser
Portrait of a Woman with a Balance,ca. 1625�26,https://images.metmuseum.org/CRDImages/ep/web-large/DP120417.jpg,Thomas de Keyser
Young Woman with a Red Necklace,ca. 1645,https://images.metmuseum.org/CRDImages/ep/web-large/DP120418.jpg,Rembrandt
Fishing Boats on a River,early 1660s,https://images.metmuseum.org/CRDImages/ep/web-large/DP120419.jpg,Salomon van Ruysdael
View from the Quai d'Orsay,1854,https://images.metmuseum.org/CRDImages/ep/web-large/DT5338.jpg,Johan Barthold Jongkind
Saint John the Baptist; Saint Francis Receiving the Stigmata,ca. 1485�90,https://images.metmuseum.org/CRDImages/ep/web-large/DP-18296-019.jpg,Gerard David
The Virgin Adored by Saints,ca. 1609,https://images.metmuseum.org/CRDImages/ep/web-large/DP-24114-001.jpg,Scarsellino (Ippolito Scarsella)
"Madame Jacques-Louis-�tienne Reizet (Colette-D�sir�e-Th�r�se Godefroy, 1782�1850)",1823,https://images.metmuseum.org/CRDImages/ep/web-large/DP135222.jpg,Anne Louis Girodet-Trioson
Nymph and Shepherd,ca. 1625,https://images.metmuseum.org/CRDImages/ep/web-large/DP-23477-001.jpg,Johann Liss
Pope Pius VII (1742�1823),ca. 1820,https://images.metmuseum.org/CRDImages/ep/web-large/266215gw.jpg,Bianca Boni
Man Holding a Jug,ca. 1660,https://images.metmuseum.org/CRDImages/ep/web-large/DT5321.jpg,Michiel Sweerts
God the Father,,https://images.metmuseum.org/CRDImages/ep/web-large/EP1444.jpg,Ambrogio Bevilacqua
Two Men Contemplating the Moon,ca. 1825�30,https://images.metmuseum.org/CRDImages/ep/web-large/DT4626.jpg,Caspar David Friedrich
The Crucifixion,ca. 1325�30,https://images.metmuseum.org/CRDImages/ep/web-large/DT4527.jpg,Bernardo Daddi
The Lamentation,ca. 1582,https://images.metmuseum.org/CRDImages/ep/web-large/DT4635.jpg,Ludovico Carracci
Madonna and Child,ca. 1520,https://images.metmuseum.org/CRDImages/ep/web-large/DP221238.jpg,Francesco Granacci (Francesco di Andrea di Marco)
The Virgin Adoring the Host,1852,https://images.metmuseum.org/CRDImages/ep/web-large/DP136074.jpg,Jean Auguste Dominique Ingres
The Crucifixion,ca. 1510,https://images.metmuseum.org/CRDImages/ep/web-large/DP151337.jpg,Francesco Granacci (Francesco di Andrea di Marco)
View near Rouen,ca. 1825,https://images.metmuseum.org/CRDImages/ep/web-large/DT4937.jpg,Richard Parkes Bonington
Landscape with Travelers on a Woodland Path,ca. 1607,https://images.metmuseum.org/CRDImages/ep/web-large/DP-24113-001.jpg,Jan Brueghel the Elder
The Flagellation,ca. 1400,https://images.metmuseum.org/CRDImages/ep/web-large/DP164873.jpg,Master of the Berswordt Altar
The Birth and Naming of Saint John the Baptist; (reverse) Trompe-l'oeil with Painting of The Man of Sorrows,ca. 1514�15,https://images.metmuseum.org/CRDImages/ep/web-large/DP136254.jpg,Bernard van Orley
"Interior of the Oude Kerk, Delft",probably 1650,https://images.metmuseum.org/CRDImages/ep/web-large/DP145954.jpg,Emanuel de Witte
The Outskirts of a Village,ca. 1880,https://images.metmuseum.org/CRDImages/ep/web-large/ep2002.151.jpg,Edmond-Fran�ois Aman-Jean
Dancer,1880�85,https://images.metmuseum.org/CRDImages/ep/web-large/DT2652.jpg,Edgar Degas
"Scene from the Gallic Wars: The Gaul Littavicus, Betraying the Roman Cause, Flees to Gergovie to Support Vercing�torix",ca. 1838�40,https://images.metmuseum.org/CRDImages/ep/web-large/DP-23478-001.jpg,Th�odore Chass�riau
Still Life with Shells and a Chip-Wood Box,late 1620s,https://images.metmuseum.org/CRDImages/ep/web-large/DT1990.jpg,Sebastian Stoskopff
"Gustavus Hamilton (1710�1746), Second Viscount Boyne, in Masquerade Costume",1730�31,https://images.metmuseum.org/CRDImages/ep/web-large/DP161652.jpg,Rosalba Carriera
"L�on Palli�re (1787�1820) in His Room at the Villa Medici, Rome",1817,https://images.metmuseum.org/CRDImages/ep/web-large/DT235903.jpg,Jean Alaux
Madame Charles Maurice de Talleyrand P�rigord (1761�1835),ca. 1804,https://images.metmuseum.org/CRDImages/ep/web-large/DP-417-001.jpg,baron Fran�ois G�rard
"On the Beach, Sunset",1865,https://images.metmuseum.org/CRDImages/ep/web-large/DT1031.jpg,Eug�ne Boudin
The Sack of Jerusalem by the Romans,1824,https://images.metmuseum.org/CRDImages/ep/web-large/DP-17607-001.jpg,Fran�ois Joseph Heim
Jean Charles Garnier d'Isle (1697�1755),ca. 1750,https://images.metmuseum.org/CRDImages/ep/web-large/DP161653.jpg,Maurice Quentin de La Tour
"Comtesse de La Tour-Maubourg (Marie-Louise-Charlotte-Gabrielle Thomas de Pange, 1816�1850)",1841,https://images.metmuseum.org/CRDImages/ep/web-large/DP-25138-001.jpg,Th�odore Chass�riau
"Fran�ois G�rard (1770�1837), later Baron G�rard",ca. 1790,https://images.metmuseum.org/CRDImages/ep/web-large/DP327712.jpg,baron Antoine Jean Gros
The Crucifixion,1340s,https://images.metmuseum.org/CRDImages/ep/web-large/DP278472.jpg,Pietro Lorenzetti
Olivier Journu (1724�1783),1756,https://images.metmuseum.org/CRDImages/ep/web-large/DP161654.jpg,Jean-Baptiste Perronneau
Retreat from the Storm,ca. 1846,https://images.metmuseum.org/CRDImages/ep/web-large/DT1986.jpg,Jean-Fran�ois Millet
"The Children of Martin Anton Heckscher: Johann Gustav Wilhelm Moritz (1797�1865), Carl Martin Adolph (1796�1850), and Leopold (born 1792)",1805,https://images.metmuseum.org/CRDImages/ep/web-large/DP-23352-001.jpg,Johann Heinrich Wilhelm Tischbein
Edge of a Wood,ca. 1850,https://images.metmuseum.org/CRDImages/ep/web-large/DP169441.jpg,Th�odore Caruelle d'Aligny
Lake Fucino and the Abruzzi Mountains,ca. 1789,https://images.metmuseum.org/CRDImages/ep/web-large/DP168286.jpg,Joseph Bidauld
First Steps,ca. 1820�25,https://images.metmuseum.org/CRDImages/ep/web-large/DP169443.jpg,Franz Ludwig Catel
Waterfall at Terni,1826,https://images.metmuseum.org/CRDImages/ep/web-large/DP274250.jpg,Camille Corot
Cow in a Barn,,https://images.metmuseum.org/CRDImages/ep/web-large/DP169446.jpg,Camille Corot
Mountainous Landscape at Vicovaro,ca. 1786�97,https://images.metmuseum.org/CRDImages/ep/web-large/DP169450.jpg,Simon Denis
Mountainous Landscape at Tivoli,ca. 1786�97,https://images.metmuseum.org/CRDImages/ep/web-large/DP169451.jpg,Simon Denis
Cloud Study (Early Evening),ca. 1786�1806,https://images.metmuseum.org/CRDImages/ep/web-large/DP103066.jpg,Simon Denis
Cloud Study (Distant Storm),ca. 1786�1806,https://images.metmuseum.org/CRDImages/ep/web-large/DP169448.jpg,Simon Denis
"View on the Quirinal Hill, Rome",1800,https://images.metmuseum.org/CRDImages/ep/web-large/DP150997.jpg,Simon Denis
"Fortified Wall, Italy",ca. 1786�1806,https://images.metmuseum.org/CRDImages/ep/web-large/DP169449.jpg,Simon Denis
Dramatic Scene with Monks in a Crypt,,https://images.metmuseum.org/CRDImages/ep/web-large/DP169456.jpg,Alexandre Evariste Fragonard
"Monks in the Cloister of the Church of Ges� e Maria, Rome",1808,https://images.metmuseum.org/CRDImages/ep/web-large/DP274955.jpg,Fran�ois Marius Granet
Study of a Female Nude,1840,https://images.metmuseum.org/CRDImages/ep/web-large/DP103071.jpg,Henri Lehmann
A Man from the Middle East in the Artist's Studio,ca. 1823�26,https://images.metmuseum.org/CRDImages/ep/web-large/DP169460.jpg,Auguste-Xavier Leprince
Pope Gregory XVI Visiting the Church of San Benedetto at Subiaco,1843,https://images.metmuseum.org/CRDImages/ep/web-large/DP169610.jpg,Jean-Fran�ois Montessuy
View of the Colosseum and the Arch of Constantine from the Palatine,ca. 1822�24,https://images.metmuseum.org/CRDImages/ep/web-large/DP150998.jpg,Charles R�mond
"The Banks of the Rance, Brittany",possibly 1785,https://images.metmuseum.org/CRDImages/ep/web-large/DP169468.jpg,Pierre Henri de Valenciennes
Saint Francis,ca. 1600�1604,https://images.metmuseum.org/CRDImages/ep/web-large/DP104367.jpg,Federico Barocci
The Dormition of the Virgin,ca. 1612,https://images.metmuseum.org/CRDImages/ep/web-large/DP-18895-001.jpg,Carlo Saraceni
Saint George,1472,https://images.metmuseum.org/CRDImages/ep/web-large/DT1453.jpg,Carlo Crivelli
The Potato Peeler (reverse: Self-Portrait with a Straw Hat),1885,https://images.metmuseum.org/CRDImages/ep/web-large/DT1503.jpg,Vincent van Gogh
The Annunciation,ca. 1644,https://images.metmuseum.org/CRDImages/ep/web-large/DT5656.jpg,Philippe de Champaigne
The Servant Justified,ca. 1740,https://images.metmuseum.org/CRDImages/ep/web-large/DP-19457-001.jpg,Nicolas Lancret
Brother Philippe's Geese,ca. 1736,https://images.metmuseum.org/CRDImages/ep/web-large/DP-19458-001.jpg,Nicolas Lancret
Faustine L�o (1832�1865),1842,https://images.metmuseum.org/CRDImages/ep/web-large/DP-23479-001.jpg,Henri Lehmann
"Haystacks, Morning, �ragny",1899,https://images.metmuseum.org/CRDImages/ep/web-large/DP-20613-001.jpg,Camille Pissarro
Portrait of a Woman,1657,https://images.metmuseum.org/CRDImages/ep/web-large/DP146936.jpg,Nicolaes Maes
Madonna and Child,ca. 1290�1300,https://images.metmuseum.org/CRDImages/ep/web-large/DP142735.jpg,Duccio di Buoninsegna
The Annunciation,,https://images.metmuseum.org/CRDImages/ep/web-large/DP262812.jpg,South German (Bavarian?) Painter
Madonna and Child with Saints,1607,https://images.metmuseum.org/CRDImages/ep/web-large/DP153642.jpg,Ludovico Carracci
Pleasure,ca. 1754,https://images.metmuseum.org/CRDImages/ep/web-large/DP120355.jpg,Anton Raphael Mengs
Saint John the Baptist Bearing Witness,ca. 1600,https://images.metmuseum.org/CRDImages/ep/web-large/DP220449.jpg,Annibale Carracci
The Abduction of Rebecca,1846,https://images.metmuseum.org/CRDImages/ep/web-large/DP-14344-001.jpg,Eug�ne Delacroix
"Madame Georges Charpentier (Margu�rite-Louise Lemonnier, 1848�1904) and Her Children, Georgette-Berthe (1872�1945) and Paul-�mile-Charles (1875�1895)",1878,https://images.metmuseum.org/CRDImages/ep/web-large/DT49.jpg,Auguste Renoir
The Forest in Winter at Sunset,ca. 1846�67,https://images.metmuseum.org/CRDImages/ep/web-large/DP247630.jpg,Th�odore Rousseau
The Dance Class,1874,https://images.metmuseum.org/CRDImages/ep/web-large/DP-20101-001.jpg,Edgar Degas
Joseph-Antoine Moltedo (born 1775),ca. 1810,https://images.metmuseum.org/CRDImages/ep/web-large/DP151185.jpg,Jean Auguste Dominique Ingres
Young Man in the Costume of a Majo,1863,https://images.metmuseum.org/CRDImages/ep/web-large/DT862.jpg,Edouard Manet
Young Ladies of the Village,1851�52,https://images.metmuseum.org/CRDImages/ep/web-large/DT1967.jpg,Gustave Courbet
Ia Orana Maria (Hail Mary),1891,https://images.metmuseum.org/CRDImages/ep/web-large/DT1025.jpg,Paul Gauguin
The Repast of the Lion,ca. 1907,https://images.metmuseum.org/CRDImages/ep/web-large/DT50.jpg,Henri Rousseau (le Douanier)
Saint John the Baptist Preaching,ca. 1650,https://images.metmuseum.org/CRDImages/ep/web-large/DP123820.jpg,Mattia Preti (Il Cavalier Calabrese)
William Paulet Carey (1759�1839),,https://images.metmuseum.org/CRDImages/ep/web-large/ap68.222.12.jpg,British or Irish Painter
"Portrait of a Woman, Said to Be Caritas Pirckheimer (1467�1532)",,https://images.metmuseum.org/CRDImages/ep/web-large/DP221628.jpg,Albrecht D�rer
Parochialstrasse in Berlin,1831,https://images.metmuseum.org/CRDImages/ep/web-large/DP157664.jpg,Eduard Gaertner
Landscape,ca. 1835�45,https://images.metmuseum.org/CRDImages/ep/web-large/DP136056.jpg,Carl Rottmann
The Penitent Magdalen,ca. 1750,https://images.metmuseum.org/CRDImages/ep/web-large/DP137850.jpg,Corrado Giaquinto
Male Nude,1856,https://images.metmuseum.org/CRDImages/ep/web-large/DP158871.jpg,Edgar Degas
"Jacob van Dalen (1570�1644), Called Vallensis",1640,https://images.metmuseum.org/CRDImages/ep/web-large/DP143162.jpg,Michiel Jansz. van Mierevelt
Portrait of a Woman with a Lace Collar,ca. 1632�35,https://images.metmuseum.org/CRDImages/ep/web-large/DP143168.jpg,Michiel Jansz. van Mierevelt
The Serenade,ca. 1678�80,https://images.metmuseum.org/CRDImages/ep/web-large/DP143182.jpg,Frans van Mieris the Elder
Portrait of a Man,ca. 1720,https://images.metmuseum.org/CRDImages/ep/web-large/DP140945.jpg,Arnold Boonen
"Charles I (1600�1649), King of England",1629,https://images.metmuseum.org/CRDImages/ep/web-large/DP-17060-001.jpg,Dani�l Mijtens
Portia,1886,https://images.metmuseum.org/CRDImages/ep/web-large/DP169564.jpg,Sir John Everett Millais
Mercury and Battus,,https://images.metmuseum.org/CRDImages/ep/web-large/DP-17624-001.jpg,Francisque Millet
Autumn Landscape with a Flock of Turkeys,1872�73,https://images.metmuseum.org/CRDImages/ep/web-large/DT1982.jpg,Jean-Fran�ois Millet
Calling the Cows Home,ca. 1872,https://images.metmuseum.org/CRDImages/ep/web-large/DP345570.jpg,Jean-Fran�ois Millet
Garden Scene,1854,https://images.metmuseum.org/CRDImages/ep/web-large/DP-22841-001.jpg,Jean-Fran�ois Millet
Haystacks: Autumn,ca. 1874,https://images.metmuseum.org/CRDImages/ep/web-large/DP124093.jpg,Jean-Fran�ois Millet
Potted Pansies,1883,https://images.metmuseum.org/CRDImages/ep/web-large/DP318075(a).jpg,Henri Fantin-Latour
The Crucifixion,ca. 1625�30,https://images.metmuseum.org/CRDImages/ep/web-large/DP360943.jpg,Pedro Orrente
William Edward Dighton (1822�1853) in Middle Eastern Dress,ca. 1852�53,https://images.metmuseum.org/CRDImages/ep/web-large/DP331534.jpg,Frederick Goodall
Chrysanthemums in the Garden at Petit-Gennevilliers,1893,https://images.metmuseum.org/CRDImages/ep/web-large/DP341200.jpg,Gustave Caillebotte
Self-Portrait at Spurveskjul,1911,https://images.metmuseum.org/CRDImages/ep/web-large/DP-19037-001.jpg,Vilhelm Hammersh�i
Ellen Maurice (1578�1626),1597,https://images.metmuseum.org/CRDImages/ep/web-large/DP-16581-001.jpg,Marcus Gheeraerts the Younger
Copenhagen Harbor by Moonlight,1846,https://images.metmuseum.org/CRDImages/ep/web-large/DP-17567-001.jpg,Johan Christian Dahl
Two Men before a Waterfall at Sunset,1823,https://images.metmuseum.org/CRDImages/ep/web-large/DP319598.jpg,Johan Christian Dahl
At the Edge of the Forest,ca. 1820,https://images.metmuseum.org/CRDImages/ep/web-large/DP164875.jpg,August Heinrich
Madame �lisabeth de France (1764�1794),ca. 1787,https://images.metmuseum.org/CRDImages/ep/web-large/DP161657.jpg,Ad�la�de Labille-Guiard
The Lamentation,1603,https://images.metmuseum.org/CRDImages/ep/web-large/DP159526.jpg,Domenichino (Domenico Zampieri)
Ovid among the Scythians,1862,https://images.metmuseum.org/CRDImages/ep/web-large/DP159761.jpg,Eug�ne Delacroix
Heroic Landscape with Rainbow,1824,https://images.metmuseum.org/CRDImages/ep/web-large/DP224123.jpg,Joseph Anton Koch
Lute Player,ca. 1625�26,https://images.metmuseum.org/CRDImages/ep/web-large/DP168811.jpg,Valentin de Boulogne
Christ Carrying the Cross,ca. 1520�25,https://images.metmuseum.org/CRDImages/ep/web-large/DP368972.jpg,Jan Gossart (called Mabuse)
The Martyrdom of Saint John the Baptist,ca. 1514�15,https://images.metmuseum.org/CRDImages/ep/web-large/DP-24468-001.jpg,Bernard van Orley
"Pope Benedict XIV (Prospero Lambertini, 1675�1758)",1746,https://images.metmuseum.org/CRDImages/ep/web-large/DP214443.jpg,Pierre Hubert Subleyras
